"Short name",,"MV_RRC Setup Success Rate [CDBH]","MV_ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","MV_E-UTRAN Average CQI [CDBH]","UL RSSI PUCCH","MV_VoLTE DCR [CBBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","MV_4G Data Volume_GB","MV_VoLTE Traffic","MV_Average number of used DL PRBs [CDBH]","UL RSSI PUCCH","CSFB Redirection Success Rate [CDBH]"
,"12 Apr 23",99.84,99.63,0.31,4203.72,145.09,98.00,100.00,8.55,-110.43,0.00,100.00,100.00,100.00,100.00,3.42,0.16,12.2130,1.46,68.49,,
,"13 Apr 23",99.40,98.66,1.12,7601.45,97.57,100.00,100.00,9.09,-110.24,0.00,99.44,100.00,100.00,100.00,0.20,0.01,10.9510,1.68,37.20,,
,"14 Apr 23",99.96,99.81,0.11,5686.38,261.45,100.00,100.00,8.05,,0.00,100.91,100.00,100.00,97.65,0.25,0.09,,,51.24,,
"CH_E_T1_HS_HPSC0355C_C","10 Apr 23",99.86,99.26,0.00,8531.04,529.80,100.00,100.00,8.72,-113.78,0.00,93.58,100.00,100.00,100.00,0.18,6.49,3.6938,1.05,18.72,,
,"11 Apr 23",99.08,97.46,1.92,10385.22,54.15,97.83,100.00,9.43,-105.46,0.00,95.95,100.00,100.00,100.00,0.85,0.98,5.0686,1.06,20.61,,
,"12 Apr 23",99.54,98.81,0.90,8249.35,64.51,100.00,100.00,9.34,-106.53,12.50,100.00,100.00,100.00,100.00,5.24,1.47,5.4101,1.17,24.02,,
,"13 Apr 23",98.65,97.43,1.18,5638.66,63.26,100.00,100.00,8.47,-106.42,0.00,99.30,100.00,100.00,100.00,0.06,0.69,5.2582,1.08,35.95,,
,"14 Apr 23",100.00,99.50,0.19,5708.53,120.58,100.00,100.00,8.07,,0.00,95.12,100.00,100.00,100.00,0.18,8.46,,,43.20,,
"CH_E_T1_HS_HPSC0356A_A","10 Apr 23",99.84,99.82,0.04,1828.71,71.75,99.10,100.00,9.38,-108.37,0.26,100.00,99.76,100.00,100.00,0.40,0.50,54.3672,112.86,91.09,,
,"11 Apr 23",99.91,99.77,0.13,2870.20,97.31,100.00,100.00,9.16,-100.57,0.52,100.00,100.00,100.00,100.00,0.51,1.92,26.8012,89.86,80.35,,
,"12 Apr 23",99.74,99.83,0.22,4022.19,88.13,98.81,100.00,10.06,-101.44,0.00,97.83,100.00,100.00,100.00,0.23,0.53,32.8817,81.53,72.86,,
,"13 Apr 23",99.77,99.53,0.21,5378.57,70.77,100.00,100.00,10.29,-101.10,0.00,100.00,100.00,100.00,100.00,0.45,0.88,30.3504,80.58,61.65,,
,"14 Apr 23",99.92,99.84,0.11,2863.38,54.48,97.40,100.00,9.69,,0.00,100.00,100.00,97.67,100.00,0.31,0.76,,,77.56,,
"CH_E_T1_HS_HPSC0356B_B","10 Apr 23",100.00,99.92,0.01,3505.83,186.61,100.00,100.00,9.11,-114.32,0.00,100.00,99.74,100.00,100.00,0.52,1.39,72.0509,111.87,80.48,,
,"11 Apr 23",99.89,99.17,0.28,1933.64,50.09,97.92,100.00,9.69,-108.44,0.00,85.84,100.00,100.00,100.00,0.31,0.70,59.8446,92.29,83.18,,
,"12 Apr 23",99.95,99.85,0.08,2834.02,154.37,100.00,100.00,9.11,-105.59,0.29,100.00,100.00,100.00,100.00,0.70,1.44,42.7404,87.29,77.45,,
,"13 Apr 23",100.00,99.85,0.22,1416.23,108.77,100.00,100.00,9.31,-105.81,0.00,100.00,100.00,100.00,100.00,0.50,0.82,44.5382,88.13,92.16,,
,"14 Apr 23",99.94,99.87,0.03,1234.29,137.51,100.00,100.00,8.67,,0.00,100.00,100.00,100.00,100.00,0.69,0.69,,,95.38,,
"CH_E_T1_HS_HPSC0356C_C","10 Apr 23",99.91,99.61,0.24,3251.95,56.45,96.95,100.00,9.28,-112.58,0.00,100.00,100.00,100.00,100.00,0.28,0.69,36.7200,58.01,70.29,,
,"11 Apr 23",99.75,99.59,0.52,3854.05,70.97,94.74,100.00,9.31,-107.34,0.60,100.00,100.00,100.00,100.00,0.60,2.03,34.6811,51.42,77.88,,
,"12 Apr 23",100.00,99.94,0.04,2511.38,108.15,100.00,100.00,8.21,-109.76,0.00,100.00,100.00,97.83,100.00,1.30,2.91,34.5364,47.42,81.52,,
,"13 Apr 23",99.91,99.83,0.05,1333.94,118.26,98.62,100.00,7.81,-110.09,0.00,100.00,100.00,100.00,100.00,0.35,0.77,40.0759,54.25,91.52,,
,"14 Apr 23",99.91,100.00,0.10,1884.16,144.12,98.90,100.00,8.47,,0.00,100.00,100.00,100.00,100.00,1.05,1.02,,,88.35,,
"CH_E_T1_HS_HPSC0360A_A","10 Apr 23",99.54,99.81,0.46,10713.44,146.51,100.00,100.00,10.78,-106.74,2.36,100.00,100.00,100.00,,19.75,8.52,27.0721,43.97,39.21,,
,"11 Apr 23",99.81,99.62,2.68,5172.83,60.45,97.28,100.00,9.17,-99.25,0.85,92.86,100.00,100.00,,19.08,3.92,7.3506,37.12,35.03,,
,"12 Apr 23",74.27,89.82,5.20,13955.14,23.96,95.00,100.00,10.85,-98.87,1.88,,99.73,98.15,,12.62,4.89,5.7282,44.01,14.84,,
,"13 Apr 23",70.75,94.23,6.82,2229.35,7.33,99.24,100.00,10.29,-98.41,0.70,,100.00,100.00,,17.30,7.15,3.9661,45.43,14.38,,
,"14 Apr 23",99.49,99.33,5.12,7611.54,19.72,94.01,100.00,8.79,,3.48,93.94,100.00,100.00,,1.98,11.42,,,16.96,,
"CH_E_T1_HS_HPSC0360B_B","10 Apr 23",99.58,99.72,0.42,8677.96,70.63,90.91,100.00,10.41,-113.18,1.14,86.89,99.78,100.00,100.00,0.73,2.26,35.8074,61.11,44.34,,
,"11 Apr 23",99.51,97.38,0.41,5921.82,42.53,88.89,100.00,10.16,-108.73,2.26,88.46,99.76,100.00,83.33,0.93,4.05,37.7789,67.72,49.49,,
,"12 Apr 23",99.71,99.79,0.10,8380.03,89.35,82.89,100.00,10.84,-108.41,0.52,93.33,100.00,100.00,100.00,0.67,1.94,39.3256,70.53,51.00,,
,"13 Apr 23",99.82,99.75,0.22,6810.86,67.14,90.41,100.00,10.54,-108.52,0.23,75.00,100.00,100.00,100.00,0.66,3.48,41.3388,81.67,55.46,,
,"14 Apr 23",99.80,99.79,0.25,7653.05,192.97,70.59,100.00,10.08,,1.38,93.75,100.00,100.00,94.12,0.50,0.27,,,56.47,,
"CH_E_T1_HS_HPSC0360C_C","10 Apr 23",99.96,99.91,0.38,4528.92,98.63,87.50,100.00,8.63,-112.82,0.30,97.37,99.43,98.15,100.00,1.22,5.26,18.4782,38.45,45.57,,
,"11 Apr 23",99.90,99.66,0.27,4568.82,83.47,75.38,100.00,8.94,-103.76,0.00,88.57,100.00,100.00,100.00,0.82,1.00,11.0741,27.63,42.21,,
,"12 Apr 23",99.95,99.82,0.60,4607.27,98.47,100.00,100.00,8.98,-103.56,1.73,92.31,99.42,100.00,100.00,1.62,10.75,10.9415,23.51,37.17,,
,"13 Apr 23",99.74,98.96,1.13,6981.65,49.70,95.45,100.00,8.89,-103.61,0.00,100.00,100.00,100.00,100.00,0.65,3.26,7.1336,21.85,34.34,,
,"14 Apr 23",99.85,99.80,0.15,2435.55,54.27,96.10,100.00,8.18,,0.91,100.00,100.00,100.00,100.00,1.93,6.74,,,69.17,,
"CH_E_T1_HS_HPSC0361A_A","10 Apr 23",99.94,99.74,0.04,2938.70,422.95,100.00,100.00,7.80,-108.99,0.65,87.28,100.00,100.00,100.00,1.57,0.49,10.9729,37.39,51.37,,
,"11 Apr 23",99.73,99.16,0.63,5919.84,48.85,100.00,100.00,8.54,-101.25,0.00,95.62,98.46,100.00,100.00,1.60,0.49,6.5798,25.41,50.93,,
,"12 Apr 23",99.88,96.96,0.87,4918.95,37.38,97.78,100.00,7.70,-100.54,1.04,84.15,100.00,100.00,100.00,1.58,1.22,5.3900,27.66,27.99,,
,"13 Apr 23",93.64,71.80,4.95,11869.51,22.92,100.00,100.00,8.50,-99.16,1.69,85.90,100.00,100.00,100.00,2.23,1.29,4.9953,25.34,21.54,,
,"14 Apr 23",99.94,99.80,0.38,4835.44,44.30,96.43,100.00,8.32,,0.72,55.71,100.00,100.00,100.00,1.88,1.28,,,57.99,,
"CH_E_T1_HS_HPSC0361B_B","10 Apr 23",99.70,99.21,0.61,13360.54,55.69,92.25,100.00,9.82,-113.23,2.06,99.07,100.00,100.00,100.00,0.83,2.08,10.6975,24.04,24.34,,
,"11 Apr 23",98.46,91.47,2.97,7634.03,40.46,95.24,100.00,9.65,-105.89,4.60,98.23,100.00,100.00,,5.61,6.97,8.9882,23.93,49.57,,
,"12 Apr 23",100.00,99.83,0.28,13981.99,157.49,100.00,100.00,9.81,-103.19,2.94,95.52,98.51,100.00,,0.78,1.20,8.5347,16.37,33.40,,
,"13 Apr 23",100.00,99.62,0.43,7817.68,198.67,100.00,100.00,9.00,-102.81,2.29,97.90,100.00,100.00,,0.58,1.85,8.2500,24.38,29.19,,
,"14 Apr 23",100.00,99.52,0.53,5594.04,135.36,98.95,80.00,9.18,,0.00,97.39,98.44,100.00,100.00,0.78,0.38,,,50.10,,
"CH_E_T1_HS_HPSC0361C_C","10 Apr 23",99.91,99.87,0.10,2668.05,116.47,92.86,100.00,8.70,-112.97,0.88,98.53,100.00,100.00,100.00,0.66,1.23,53.8815,129.68,88.62,,
,"11 Apr 23",99.95,99.87,0.08,2890.53,77.53,100.00,100.00,8.59,-104.21,0.91,100.00,100.00,100.00,100.00,1.94,2.33,31.5667,111.56,84.20,,
,"12 Apr 23",99.93,99.84,0.13,2479.61,146.06,97.73,100.00,8.78,-105.07,0.99,100.00,100.00,100.00,100.00,0.76,1.55,34.3750,105.72,92.47,,
,"13 Apr 23",99.98,99.87,0.05,2020.79,109.90,100.00,100.00,8.20,-105.29,2.06,98.96,97.97,100.00,100.00,0.80,0.90,38.3275,122.51,96.02,,
,"14 Apr 23",99.98,99.71,0.05,1778.79,74.19,100.00,100.00,8.71,,0.00,99.59,100.00,100.00,100.00,0.57,0.38,,,93.87,,
"CH_E_T1_HS_HPSC0368A_A","10 Apr 23",100.00,99.86,0.08,8869.48,236.61,100.00,100.00,9.13,-108.12,0.00,97.58,100.00,100.00,100.00,0.44,0.92,6.7333,0.90,38.52,,
,"11 Apr 23",100.00,99.30,0.06,7960.15,150.10,100.00,100.00,8.91,-100.31,0.00,99.55,100.00,,100.00,0.00,1.61,2.2461,0.76,21.37,,
,"12 Apr 23",99.76,99.81,0.12,8279.86,112.07,100.00,100.00,9.24,-101.38,12.50,100.00,100.00,100.00,100.00,0.10,0.30,3.6138,0.95,20.28,,
,"13 Apr 23",99.90,98.95,0.80,8605.74,72.83,98.44,100.00,8.86,-100.39,0.00,100.32,100.00,100.00,100.00,1.16,1.39,3.0132,0.63,17.78,,
,"14 Apr 23",99.87,98.72,0.69,6263.06,101.15,100.00,100.00,9.12,,9.09,99.35,100.00,100.00,100.00,0.42,1.21,,,41.16,,
"CH_E_T1_HS_HPSC0368B_B","10 Apr 23",99.82,99.12,0.19,9279.41,248.24,87.50,100.00,9.48,-114.50,0.00,98.64,98.97,,100.00,0.07,0.02,23.2911,1.62,41.80,,
,"11 Apr 23",99.92,98.66,0.38,9975.86,174.33,85.71,100.00,9.48,-106.79,0.00,100.00,100.00,100.00,100.00,0.31,0.16,14.5709,1.52,53.77,,
,"12 Apr 23",99.93,99.59,0.09,8971.68,327.84,100.00,100.00,9.18,-104.36,0.00,100.00,100.00,100.00,100.00,0.17,0.04,12.9232,1.74,38.26,,
,"13 Apr 23",99.93,99.92,0.05,8241.94,239.37,89.29,100.00,9.66,-103.66,0.00,99.15,100.00,100.00,100.00,0.15,0.05,15.3238,1.35,53.37,,
,"14 Apr 23",99.46,99.59,0.14,5382.60,252.08,100.00,100.00,9.65,,0.00,101.18,100.00,100.00,100.00,0.39,0.59,,,75.22,,
"CH_E_T1_HS_HPSC0368C_C","10 Apr 23",99.93,99.83,0.05,4062.72,155.27,81.36,100.00,8.14,-111.83,0.00,104.29,100.00,100.00,100.00,0.12,0.74,7.4168,1.29,46.12,,
,"11 Apr 23",99.84,99.80,0.24,7971.53,185.57,100.00,100.00,7.77,-104.62,0.00,99.46,100.00,,100.00,0.04,0.09,4.4974,1.03,21.28,,
,"12 Apr 23",100.00,99.91,0.05,5375.97,243.03,97.87,100.00,7.65,-106.86,0.00,100.00,100.00,,100.00,0.20,0.30,8.0212,0.95,40.43,,
,"13 Apr 23",99.87,100.00,0.10,4802.58,321.03,94.52,100.00,7.94,-107.05,0.00,99.59,100.00,100.00,100.00,0.14,0.21,5.7952,0.76,38.89,,
,"14 Apr 23",99.95,99.94,0.03,3831.82,151.14,99.59,100.00,7.86,,0.00,98.83,100.00,100.00,100.00,0.84,9.04,,,66.55,,
"CH_E_T1_HS_HPSC0369A_A","10 Apr 23",99.88,99.30,0.66,2348.80,122.49,97.36,100.00,6.71,-114.51,0.00,99.11,100.00,100.00,100.00,0.63,0.18,15.9770,2.03,74.22,,
,"11 Apr 23",99.47,99.19,0.67,2580.86,89.64,98.04,100.00,7.34,-110.79,0.00,98.62,100.00,100.00,100.00,2.35,3.52,14.8180,1.72,66.52,,
,"12 Apr 23",98.71,97.03,0.77,3995.40,65.75,96.09,75.00,6.97,-107.65,0.00,98.11,100.00,100.00,99.34,2.06,3.06,16.8465,1.60,55.64,,
,"13 Apr 23",99.74,99.72,0.26,2573.01,137.34,95.46,100.00,7.56,-106.55,0.00,99.80,100.00,100.00,99.57,4.38,27.53,19.2544,1.36,72.06,,
,"14 Apr 23",99.34,99.17,0.49,2882.01,122.53,98.78,100.00,7.06,,0.00,99.37,100.00,100.00,100.00,1.24,2.76,,,57.92,,
"CH_E_T1_HS_HPSC0369B_B","10 Apr 23",99.67,99.59,0.22,2785.86,160.98,95.71,100.00,8.41,-111.07,2.33,99.31,99.83,93.33,99.57,5.12,1.61,49.3514,5.48,88.00,,
,"11 Apr 23",99.57,99.41,0.45,4158.53,129.49,95.96,100.00,8.27,-105.69,10.00,98.55,100.00,100.00,99.47,8.41,5.79,41.9304,5.24,92.12,,
,"12 Apr 23",99.64,99.59,0.44,2930.59,69.52,95.34,100.00,8.03,-103.15,4.55,98.82,99.19,100.00,99.55,8.27,4.36,39.2142,5.69,75.05,,
,"13 Apr 23",99.49,99.57,0.55,3590.48,102.27,95.74,100.00,8.45,-102.42,0.00,99.38,99.77,100.00,99.44,3.54,1.87,44.2192,5.52,73.93,,
,"14 Apr 23",99.86,99.77,0.17,4022.16,228.48,97.85,100.00,8.38,,0.00,99.43,99.61,100.00,99.69,2.55,0.82,,,78.01,,
"CH_E_T1_HS_HPSC0369C_C","10 Apr 23",99.30,99.48,0.54,4573.45,140.73,97.73,100.00,7.50,-114.17,0.00,100.00,100.00,100.00,100.00,0.42,0.53,7.9313,1.58,50.72,,
,"11 Apr 23",99.31,99.27,0.44,2952.46,154.96,96.91,100.00,6.85,-110.39,0.00,100.00,100.00,100.00,100.00,1.53,1.89,7.7933,0.96,45.35,,
,"12 Apr 23",99.30,98.25,1.46,3356.85,61.23,99.27,100.00,7.36,-107.10,0.00,98.39,100.00,100.00,100.00,2.24,16.49,8.2633,0.94,49.05,,
,"13 Apr 23",98.70,98.89,1.93,4329.10,63.52,99.02,100.00,7.70,-105.90,0.00,98.50,100.00,100.00,100.00,0.36,0.38,5.0650,0.92,29.86,,
,"14 Apr 23",98.92,99.52,0.53,5327.57,94.47,99.17,100.00,7.52,,0.00,100.00,100.00,100.00,100.00,0.87,3.96,,,40.91,,
"CH_E_T1_HS_HPSC0370A_A","10 Apr 23",97.49,75.95,4.78,11726.79,75.76,100.00,,9.72,-112.15,0.00,98.96,100.00,,97.37,0.33,0.19,3.8177,1.74,11.95,,
,"11 Apr 23",99.81,99.40,0.50,19093.41,127.95,100.00,100.00,9.61,-106.14,0.00,100.00,100.00,100.00,100.00,0.23,0.12,2.6560,2.73,12.11,,
,"12 Apr 23",100.00,100.00,0.23,17780.96,121.97,87.50,100.00,9.69,-102.69,0.00,100.00,100.00,100.00,100.00,1.05,0.27,3.2572,1.38,7.81,,
,"13 Apr 23",99.76,99.74,0.15,16098.06,134.97,100.00,100.00,10.57,-101.72,0.00,96.55,100.00,,100.00,0.41,0.05,1.5225,1.24,5.72,,
,"14 Apr 23",100.00,100.00,0.00,8752.84,137.63,100.00,,9.52,,,100.00,,,100.00,50.98,,,,0.55,,
"CH_E_T1_HS_HPSC0370B_B","10 Apr 23",100.00,100.00,0.00,3398.04,117.65,100.00,100.00,7.45,-115.93,,95.24,100.00,,100.00,2.43,0.25,1.0813,0.11,22.32,,
,"11 Apr 23",100.00,97.84,1.41,9136.34,92.95,100.00,100.00,8.09,-113.02,,100.00,100.00,100.00,100.00,12.59,2.54,0.7966,0.08,6.97,,
,"12 Apr 23",100.00,100.00,0.00,4031.61,207.21,100.00,100.00,6.48,-110.95,0.00,100.00,100.00,,100.00,0.05,0.00,1.7040,0.13,23.64,,
,"13 Apr 23",100.00,100.00,0.00,12057.21,287.14,100.00,,12.57,-110.04,,100.00,100.00,100.00,100.00,0.08,0.24,1.4141,0.08,13.59,,
,"14 Apr 23",100.00,100.00,0.00,7046.16,628.87,100.00,,8.10,,,88.89,,,,,,,,1.91,,
"CH_E_T1_HS_HPSC0370C_C","10 Apr 23",98.63,94.32,1.72,5560.96,146.54,100.00,100.00,7.43,-113.07,0.00,97.82,100.00,,98.81,10.83,2.35,3.3239,0.64,29.97,,
,"11 Apr 23",100.00,99.72,0.00,4629.49,182.71,100.00,100.00,7.84,-107.30,0.00,96.63,96.97,100.00,100.00,15.06,28.74,3.3541,0.69,31.60,,
,"12 Apr 23",99.89,99.75,0.23,13696.02,89.00,100.00,100.00,7.89,-104.74,14.29,97.78,100.00,100.00,98.80,21.95,11.50,4.9067,0.71,27.09,,
,"13 Apr 23",100.00,99.71,0.14,8742.72,146.59,100.00,100.00,7.29,-103.39,14.29,97.16,100.00,100.00,100.00,12.64,2.50,3.0308,0.57,16.53,,
,"14 Apr 23",100.00,97.20,2.65,2493.14,84.36,100.00,,4.56,,,100.00,100.00,,100.00,0.00,0.22,,,7.36,,
"CH_E_T1_HS_HPSC0371A_A","10 Apr 23",99.85,99.73,0.12,3667.45,201.19,97.56,94.74,8.60,-109.78,0.00,98.92,100.00,100.00,97.28,0.55,1.31,22.7196,1.72,84.47,,
,"11 Apr 23",99.72,99.45,0.28,2361.94,91.78,91.40,100.00,8.19,-102.97,0.00,98.41,100.00,87.50,100.00,0.63,5.12,22.6262,1.27,86.76,,
,"12 Apr 23",99.91,99.71,0.15,2519.17,207.51,97.98,100.00,7.94,-104.92,0.00,99.33,100.00,100.00,100.00,0.17,0.17,22.0521,1.91,84.63,,
,"13 Apr 23",99.69,99.48,0.28,3065.93,141.87,98.90,100.00,8.19,-104.88,0.00,99.35,100.00,100.00,99.64,0.33,2.78,19.8255,1.73,82.65,,
,"14 Apr 23",99.82,99.64,0.32,6526.81,266.33,97.14,100.00,8.66,,0.00,100.67,100.00,,100.00,0.07,0.67,,,65.41,,
"CH_E_T1_HS_HPSC0371B_B","10 Apr 23",100.00,100.00,0.00,7522.96,945.83,100.00,,9.52,-114.85,5.26,98.84,100.00,100.00,100.00,3.98,19.85,12.1589,1.23,50.89,,
,"11 Apr 23",99.73,99.58,0.42,6647.15,100.15,100.00,,9.26,-108.29,0.00,105.84,100.00,100.00,100.00,1.04,1.21,11.8055,1.79,50.24,,
,"12 Apr 23",99.81,97.21,0.52,6985.13,132.86,96.67,100.00,9.19,-107.70,0.00,100.00,100.00,100.00,98.55,1.50,0.18,11.8029,1.82,50.16,,
,"13 Apr 23",98.79,99.13,0.99,8561.89,60.79,96.30,100.00,10.12,-106.93,14.29,98.84,100.00,100.00,100.00,8.08,6.45,11.7829,1.34,42.50,,
,"14 Apr 23",100.00,100.00,0.00,11143.81,218.71,100.00,100.00,10.05,,0.00,100.00,94.12,100.00,100.00,7.25,0.44,,,32.48,,
"CH_E_T1_HS_HPSC0371C_C","10 Apr 23",99.62,98.33,0.90,7864.48,137.14,95.31,100.00,8.04,-112.39,0.00,99.69,100.00,75.00,100.00,5.75,2.84,14.5118,1.20,39.12,,
,"11 Apr 23",99.78,97.60,0.59,3490.04,103.09,92.31,100.00,7.76,-106.19,0.00,97.48,100.00,66.67,95.89,0.95,5.13,19.2018,1.98,75.53,,
,"12 Apr 23",99.39,99.26,0.54,3948.37,121.73,100.00,,7.85,-106.49,0.00,98.17,100.00,100.00,100.00,3.06,2.10,22.7138,1.49,73.49,,
,"13 Apr 23",99.43,99.06,0.74,5589.48,82.62,98.61,100.00,8.54,-106.65,6.25,97.89,99.31,100.00,99.12,2.32,1.37,19.3457,1.64,50.37,,
,"14 Apr 23",99.82,99.56,0.06,4090.36,320.16,98.25,100.00,7.71,,0.00,97.29,100.00,100.00,99.08,12.46,15.10,,,55.55,,
"CH_E_T1_HS_HPSC0372A_A","10 Apr 23",99.96,99.91,0.07,7089.41,422.93,89.80,100.00,9.42,-114.67,0.00,99.35,100.00,100.00,100.00,0.23,0.11,26.1740,33.76,68.97,,
,"11 Apr 23",99.79,99.68,0.20,8094.16,209.11,97.50,100.00,9.04,-109.38,0.00,99.19,99.21,100.00,100.00,1.14,0.48,22.2558,25.16,43.97,,
,"12 Apr 23",99.89,99.79,0.04,12358.07,370.97,88.89,100.00,9.72,-111.03,0.00,92.79,100.00,100.00,100.00,0.49,0.27,20.8131,24.20,47.63,,
,"13 Apr 23",99.90,99.52,0.07,7663.82,325.61,84.62,100.00,9.17,-110.68,0.00,99.29,100.00,100.00,100.00,0.61,0.47,19.0096,31.52,39.26,,
,"14 Apr 23",99.94,99.93,0.04,7541.47,345.80,100.00,100.00,9.27,,0.00,97.03,100.00,100.00,100.00,1.12,0.59,,,34.94,,
"CH_E_T1_HS_HPSC0372B_B","10 Apr 23",99.91,99.68,0.00,11195.90,439.34,95.83,100.00,10.35,-112.93,0.00,100.00,100.00,100.00,100.00,0.69,0.08,23.9087,22.38,55.91,,
,"11 Apr 23",100.00,99.86,0.00,17369.69,424.32,100.00,100.00,10.92,-104.11,0.00,95.45,100.00,100.00,100.00,1.20,0.23,9.9642,14.28,23.90,,
,"12 Apr 23",99.46,99.72,1.13,32383.46,46.15,100.00,100.00,10.02,-106.16,0.00,100.00,100.00,,100.00,3.83,1.09,10.7133,19.92,11.87,,
,"13 Apr 23",100.00,99.56,0.15,12081.39,709.81,100.00,100.00,9.80,-105.85,0.00,95.00,100.00,,100.00,0.89,0.30,7.4114,17.11,31.66,,
,"14 Apr 23",100.00,100.00,0.00,6752.72,543.88,100.00,100.00,8.22,,0.00,100.00,100.00,100.00,100.00,1.10,0.77,,,51.83,,
"CH_E_T1_HS_HPSC0372C_C","10 Apr 23",99.95,100.00,0.06,10890.16,286.41,97.50,100.00,10.05,-115.48,0.96,94.55,98.20,50.00,100.00,1.80,0.84,19.2106,22.46,38.55,,
,"11 Apr 23",100.00,100.00,0.05,10511.84,459.22,100.00,100.00,11.24,-106.22,0.00,96.43,100.00,100.00,100.00,3.98,1.15,13.0725,13.84,31.94,,
,"12 Apr 23",100.00,99.78,0.15,13333.73,297.42,100.00,100.00,10.61,-102.66,0.00,100.00,100.00,100.00,100.00,0.55,0.07,7.9949,14.51,34.41,,
,"13 Apr 23",99.91,99.79,0.00,14586.94,387.29,97.37,100.00,10.27,-100.94,0.00,97.87,100.00,100.00,100.00,0.69,0.11,6.5957,12.05,19.63,,
,"14 Apr 23",99.94,99.94,0.06,6288.06,423.31,100.00,100.00,9.30,,0.00,100.00,100.00,100.00,100.00,0.67,0.27,,,65.29,,
"CH_E_T1_HS_HPSC0373A_A","10 Apr 23",99.52,97.01,0.64,7262.18,60.77,100.00,100.00,8.52,-110.55,0.00,96.53,100.00,100.00,100.00,0.10,1.14,24.9839,3.62,49.31,,
,"11 Apr 23",100.00,99.91,0.05,8419.87,207.64,100.00,100.00,9.52,-104.80,0.00,100.00,100.00,100.00,100.00,0.29,0.07,30.6073,2.34,55.16,,
,"12 Apr 23",99.67,99.44,0.65,10874.02,69.83,96.08,100.00,9.88,-106.30,0.00,98.83,100.00,100.00,100.00,0.08,1.71,32.2452,2.28,41.99,,
,"13 Apr 23",99.82,99.10,0.33,7917.14,147.07,95.45,100.00,9.64,-105.43,0.00,100.00,100.00,100.00,98.86,0.29,0.52,32.3478,1.72,55.95,,
,"14 Apr 23",100.00,99.95,0.13,7153.99,230.83,100.00,100.00,9.15,,0.00,99.63,100.00,50.00,100.00,0.10,0.14,,,59.89,,
"CH_E_T1_HS_HPSC0373B_B","10 Apr 23",99.49,98.19,0.58,2600.55,73.28,89.47,100.00,7.05,-113.56,0.00,101.47,100.00,100.00,100.00,1.80,15.38,22.6596,2.98,79.92,,
,"11 Apr 23",99.50,96.05,1.14,5209.07,56.65,100.00,100.00,8.63,-106.42,4.35,100.00,99.15,100.00,100.00,0.94,2.54,18.4580,2.68,52.96,,
,"12 Apr 23",99.64,99.57,0.29,4873.13,154.27,97.83,100.00,7.29,-104.65,0.00,98.59,100.00,100.00,100.00,0.66,3.06,20.6234,2.01,49.18,,
,"13 Apr 23",98.19,94.35,2.79,4428.79,51.08,95.04,100.00,8.16,-103.51,0.00,99.01,100.00,100.00,100.00,1.49,0.91,19.4221,2.75,57.72,,
,"14 Apr 23",100.00,98.81,0.70,2547.19,187.48,97.99,100.00,7.47,,5.88,98.88,100.00,100.00,97.64,3.31,1.16,,,79.58,,
"CH_E_T1_HS_HPSC0373C_C","10 Apr 23",99.86,99.63,0.15,4709.38,194.01,100.00,100.00,8.32,-112.62,0.00,98.37,98.41,100.00,100.00,0.56,19.29,6.8178,0.91,39.64,,
,"11 Apr 23",99.70,99.54,0.36,5437.02,177.98,92.54,100.00,6.90,-103.85,0.00,97.18,100.00,100.00,100.00,0.18,1.02,7.7175,1.17,34.96,,
,"12 Apr 23",99.66,99.29,0.56,4453.43,124.14,97.08,100.00,7.18,-100.72,0.00,90.76,93.51,100.00,100.00,0.43,1.16,10.6732,1.07,45.22,,
,"13 Apr 23",99.52,99.37,0.35,3134.24,140.13,98.47,100.00,6.34,-99.21,0.00,100.00,98.44,100.00,100.00,0.98,0.28,7.1202,0.92,48.28,,
,"14 Apr 23",99.90,99.25,0.52,3702.99,104.08,99.22,100.00,6.81,,0.00,100.00,100.00,100.00,100.00,0.27,4.68,,,31.82,,
"CH_E_T1_HS_HPSC0375A_A","10 Apr 23",99.90,96.77,1.29,6336.70,50.68,100.00,100.00,9.24,-107.44,0.00,95.13,100.00,100.00,100.00,0.83,9.59,14.3259,2.03,43.15,,
,"11 Apr 23",99.73,99.53,0.26,17535.78,80.99,93.33,100.00,9.56,-100.26,15.38,98.90,100.00,100.00,100.00,0.85,14.76,16.8059,1.42,36.34,,
,"12 Apr 23",100.00,99.95,0.15,8406.51,178.49,100.00,100.00,9.63,-102.03,0.00,99.43,100.00,100.00,100.00,0.73,1.13,14.9823,1.61,43.95,,
,"13 Apr 23",99.89,100.00,0.10,8683.81,248.71,100.00,100.00,9.81,-101.10,0.00,99.56,100.00,100.00,100.00,0.27,2.72,15.6011,1.55,40.91,,
