Short name,,4G_ECGI,TA Sampls > 1.5 Km % [CDBH],MV_RRC Setup Success Rate [CDBH],ERAB Setup Success Rate [CDBH],MV_PS Drop Call Rate % [CDBH],MV_UL User Throughput_Kbps [CDBH],MV_DL User Throughput_Kbps [CDBH],MV_E-UTRAN Average CQI [CDBH],MV_PS handover success rate [LTE Intra System] [CDBH],MV_PS handover success rate [LTE Inter System] [CDBH],MV_CSFB Redirection Success Rate [CDBH],Paging record discarded At eNodeB [CDBH],MV_Average number of used DL PRBs [CDBH],MV_VoLTE ERAB Setup Success Rate [CBBH],MV_VoLTE DCR [CBBH],MV_VoLTE Packet Loss DL [CBBH],MV_VoLTE Packet Loss UL [CBBH],VoLTE SRVCC SR [CBBH],MV_PUSCH SINR [CBBH],MV_VoLTE IntraF HOSR Exec [CBBH],MV_VoLTE InterF HOSR Exec [CBBH],MV_VoLTE SRVCC Per Call Rate [CBBH],UL RSSI,MV_4G Data Volume_GB,MV_VoLTE Traffic,VoLTE InterF HOSR Exec_Denom [CBBH],VoLTE InterF HOSR Exec_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Nom [CBBH],MV_VoLTE SRVCC Per Call Rate_Denom [CBBH],MV_Average number of used UL PRBs [CDBH],PS handover success rate_NOM [LTE Intra System] [CDBH],PS handover success rate_DENOM [LTE Intra System] [CDBH],PS handover success rate_NOM [LTE Inter System] [CDBH],PS handover success rate_DENOM [LTE Inter System] [CDBH],VoLTE Packet Loss DL_NOM [CBBH],VoLTE Packet Loss UL_NOM [CBBH],MV_VoLTE IntraF HOSR Exec_Denom [CBBH],MV_VoLTE IntraF HOSR Exec_Nom [CBBH]
HR_E_F1_OM_GORA28A_A,1-Mar-23,404-96-916228-34,3,99.98,99.98,0.04,1032.67,13136.52,11.46,97.6,99.64,100,0,49.85,100,0,0.07,0.05,,9.59,98.25,100,0,-119.82,67.1804,28.62,,,0,190,13.16,203,208,4711,4728,243,131,,
,2-Mar-23,404-96-916228-34,3.09,99.98,99.95,0.01,1183.07,13285.01,11.43,96.17,98.94,100,0,47.84,100,0,0.12,0.09,,10.75,100,100,0,-119.84,63.2305,28.19,,,0,172,12.55,201,209,4584,4633,450,221,,
,3-Mar-23,404-96-916228-34,5.23,100,99.98,0.01,908.62,11035.09,11.7,97.97,98.03,100,0,55.44,100,0,0.04,0.04,,11.85,96.61,98.31,0,-119.81,59.6261,30.41,,,0,130,14.62,241,246,4586,4678,177,97,,
,4-Mar-23,404-96-916228-34,2.97,100,99.99,0,909.99,10769.6,11.64,99.44,99.69,100,0,49.45,100,0.41,0.21,0.07,,9.34,98.97,96.52,0,-119.76,61.7581,32.36,,,0,319,12.59,178,179,4194,4207,475,97,,
,5-Mar-23,404-96-916228-34,3.46,99.96,99.98,0,1035.31,16961.11,12.16,95.65,99.61,100,0,41.91,100,0,0.09,0.17,,12.01,97.94,98.08,0,-119.82,64.5546,30,,,0,182,12.81,198,207,4330,4347,383,488,,
HR_E_F1_OM_GORA28C_C,1-Mar-23,404-96-916228-33,66.83,99.95,100,0,1385.49,8426.21,8.76,99.72,98.13,100,0,32.12,100,0,0.13,0.06,,9.73,100,98,0,-119.45,14.6,14.38,,,0,58,8.27,709,711,1052,1072,352,125,,
,2-Mar-23,404-96-916228-33,74.48,99.91,99.96,0,965.42,7889.61,7.69,98.85,97.53,100,0,28.27,100,2,0.08,0.11,,11.5,99.11,100,0,-119.4,15.7648,14.32,,,0,67,6.71,603,610,1147,1176,222,165,,
,3-Mar-23,404-96-916228-33,62.2,99.95,99.92,0,1543.11,17769.88,10.28,99.27,98.57,100,0,23.25,100,1.69,0.05,0.05,,11.55,100,98.39,0,-119.53,21.6404,15.93,,,0,86,8.56,410,413,620,629,117,89,,
,4-Mar-23,404-96-916228-33,58.66,100,99.95,0,1275.74,6054.1,8.48,98.86,96.72,100,0,51.32,100,0,0.04,0.05,,11.61,100,100,0,-119.26,28.8006,18.8,,,0,87,9.5,261,264,619,640,111,119,,
,5-Mar-23,404-96-916228-33,75.47,99.93,100,0,1803.42,14454.81,9.27,98.46,99.57,100,0,28.91,100,0,0.12,0.11,,9.71,100,100,0,-119.65,29.1218,18.01,,,0,53,8.53,832,845,924,928,420,256,,
HR_E_F3_OM_PATO73A_A,1-Mar-23,404-96-901673-1,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,2-Mar-23,404-96-901673-1,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,3-Mar-23,404-96-901673-1,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,4-Mar-23,404-96-901673-1,12.88,99.75,99.47,0.78,3633.08,2269.85,7.05,100,,0,0,72.07,100,0,0.01,0.37,,6.13,100,,0,-119.92,8.953,4.06,,,0,24,19.53,44,44,0,0,19,436,,
,5-Mar-23,404-96-901673-1,17.22,100,99.5,0,1777.7,1715.83,7.31,98.65,,0,0,89.2,98.8,0,0.13,0.35,,7.18,100,,0,-119.69,32.1601,23.83,,,0,87,23.02,73,74,0,0,577,1521,,
HR_E_F3_OM_PATO73B_B,1-Mar-23,404-96-901673-2,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,2-Mar-23,404-96-901673-2,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,3-Mar-23,404-96-901673-2,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,4-Mar-23,404-96-901673-2,23.3,100,100,0,2776.57,9375.85,9.57,95,,0,0,36.17,100,0,0.25,0.16,,10.65,100,,0,-119.95,6.24,2.45,,,0,15,7.88,19,20,0,0,287,194,,
,5-Mar-23,404-96-901673-2,43.43,100,99.57,0.62,2952.81,6712.26,8.71,100,,0,0,42.54,100,0,0.17,0.05,,5.71,50,,0,-119.91,22.4279,15.88,,,0,36,10.58,31,31,0,0,402,102,,
HR_E_F3_OM_PATO73C_C,1-Mar-23,404-96-901673-3,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,2-Mar-23,404-96-901673-3,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,3-Mar-23,404-96-901673-3,,,,,,,,,,0,,,,,,,,,,,,-120,0,0,,,0,0,0,0,0,0,0,0,0,,
,4-Mar-23,404-96-901673-3,21.87,100,100,0,1977.36,1427.64,7.59,100,,100,0,79.74,100,0,0.28,0.27,,7.08,100,,0,-119.85,11.0992,5.7,,,0,62,19.78,39,39,0,0,590,481,,
,5-Mar-23,404-96-901673-3,11.36,100,100,0.16,2270.7,3515.2,8.09,98.85,,100,0,56.55,100,0,0.14,0.09,,4.6,100,,0,-119.52,35.8997,17.64,,,0,22,14.13,86,87,0,0,349,206,,
HR_E_T1_OM_BZPR19A_L,1-Mar-23,404-96-233844-65,5.55,100,99.32,0,538.22,5801.58,11.29,99.23,99.75,0,0,78.28,100,0,0.01,0.87,,1.88,100,100,0,-114.33,89.6121,0.93,,,0,69,46.48,129,130,404,405,1,55,,
,2-Mar-23,404-96-233844-65,3.24,100,99.84,0.06,401.67,4294.96,11.26,98.65,99.7,100,0,82.88,100,0,0.3,0.01,,8.87,100,100,0,-113.94,84.3302,1.11,,,0,94,52.78,73,74,337,338,49,1,,
,3-Mar-23,404-96-233844-65,3.4,100,99.76,0,592.48,7737.15,11.09,100,99.72,100,0,66.9,100,20,0.01,0.41,,1.22,100,84.76,0,-109.36,82.1108,0.77,,,0,94,61.44,261,261,715,717,1,15,,
,4-Mar-23,404-96-233844-65,2.18,98.45,99.12,0.05,455.89,5081.54,10.97,98.8,99.84,0,0,75.25,100,0,0.02,0.2,,7.74,100,100,0,-108.47,83.5566,0.75,,,0,84,55.99,164,166,643,644,5,21,,
,5-Mar-23,404-96-233844-65,0.4,100,99.87,0.04,673.73,7844.08,11.43,100,99.86,0,0,62.97,100,0,0.03,0.04,,4.99,100,100,0,-114.56,102.5484,0.97,,,0,128,61.23,107,107,734,735,4,3,,
HR_E_T1_OM_BZPR19B_B,1-Mar-23,404-96-233844-62,9.59,99.65,99.68,0.18,798.86,6197.83,9.9,98.63,99.01,100,0,67.87,100,0,0.02,0,,15.45,100,100,0,-114.03,63.5391,0.7,,,0,89,39.14,287,291,601,607,5,0,,
,2-Mar-23,404-96-233844-62,8.21,100,99.21,0,761.07,8840.54,9.87,99.2,99.37,0,0,58.76,99.18,0,0.25,0.23,,12.21,,100,0,-113.36,66.7025,0.54,,,0,122,35.12,248,250,476,479,11,3,,
,3-Mar-23,404-96-233844-62,5.66,100,99.15,0.04,843.81,7314.06,10.03,99.07,99.68,100,0,70.48,100,0,0.12,2.3,,-1.27,,98.81,0,-110.09,70.3453,0.5,,,0,86,37.49,213,215,617,619,5,25,,
,4-Mar-23,404-96-233844-62,8.1,100,99.85,0,495.95,6307.32,9.21,99.6,99.71,100,0,64.84,100,0,0.81,5.67,,11.77,,100,0,-109.29,56.7142,0.53,,,0,143,28.73,252,253,347,348,56,43,,
,5-Mar-23,404-96-233844-62,10.02,100,99.53,0,774.53,7701.83,9.9,98.85,100,0,0,55.62,100,0,1.4,0,,10.31,100,100,0,-115.45,60.0136,0.4,,,0,95,32.03,257,260,320,320,41,0,,
HR_E_T1_OM_BZPR19C_C,1-Mar-23,404-96-233844-63,0.7,100,100,0.15,506.39,6658.96,10.32,100,100,0,0,50.47,100,0,0.52,0,,11.47,0,100,0,-114.97,41.5314,0.29,,,0,23,16.7,38,38,176,176,20,0,,
,2-Mar-23,404-96-233844-63,0.14,99.28,99.26,0.29,509.85,7072.08,10.42,93.94,99.22,0,0,74.33,100,,0,0.17,,10.83,100,100,0,-115.26,39.1986,0.25,,,0,59,21.27,31,33,253,255,0,1,,
,3-Mar-23,404-96-233844-63,1.58,100,100,0,841.37,8705.84,9.47,96.64,98.14,0,0,49.07,100,0,0.28,0.5,,11.14,100,100,0,-112.2,38.7568,0.27,,,0,69,22.45,115,119,370,377,6,3,,
,4-Mar-23,404-96-233844-63,0.67,100,99.43,0,601.04,8041.42,9.95,100,99.33,0,0,54.95,100,0,0,0,,15.86,,100,0,-112.88,37.1586,0.28,,,0,26,21.37,61,61,297,299,0,0,,
,5-Mar-23,404-96-233844-63,0.33,100,99.58,0,626.71,13536.27,10.26,97.3,99.36,100,0,38.62,100,0,0,0,,12.92,,100,0,-117,43.0758,0.28,,,0,63,23.16,36,37,156,157,0,0,,
HR_E_T1_OM_DDKH46C_C,1-Mar-23,404-96-234546-63,68.48,99.82,99.74,0.14,452.96,7163.05,9.84,98.35,98.39,100,0,51.6,100,0,0.09,3.35,,7.63,100,100,0,-107.61,50.2562,7.86,,,0,112,67.73,893,908,549,558,134,4011,,
,2-Mar-23,404-96-234546-63,61.39,99.93,99.85,0.12,421.05,7081.02,9.65,97,99.68,100,0,57.93,100,0,0.24,1.19,,14.66,95,100,0,-106.39,52.2427,6.52,,,0,107,61.9,906,934,310,311,245,503,,
,3-Mar-23,404-96-234546-63,57.95,99.88,99.72,0.11,493.8,6452.36,10.01,97.78,99.73,100,0,57.97,100,0,0.16,0.78,,12.23,92.59,100,0,-103.89,49.3161,7.96,,,0,109,54.46,1012,1035,370,371,273,889,,
,4-Mar-23,404-96-234546-63,59.34,100,99.84,0.13,407.59,7823.89,9.76,98.09,99.38,100,0,49.92,100,0,0.04,0.72,,11.86,100,98.46,0,-103.27,53.5871,7.08,,,0,93,58.44,822,838,318,320,38,603,,
,5-Mar-23,404-96-234546-63,61.15,100,99.78,0.06,448.5,6784.63,10.59,98.25,99.34,100,0,64.37,100,0,0.21,0.4,,12.54,100,98.31,0,-110.47,64.9411,6.73,,,0,80,69.22,673,685,299,301,219,270,,
HR_E_T1_OM_FRKL37B_B,1-Mar-23,404-96-802837-62,1.08,100,99.08,0.06,335.69,6824.2,10.25,94.55,99.02,0,0,68.59,100,0,0,0.05,,-2.11,,100,0,-105.34,64.8673,0.41,,,0,62,55.67,538,569,913,922,0,1,,
,2-Mar-23,404-96-802837-62,0.61,100,99.07,0.14,341.42,6010.42,10.07,99.38,99.13,0,0,53.65,100,,0.04,7.22,,0.13,100,100,0,-105.13,59.5514,0.32,,,0,77,60,482,485,682,688,1,21,,
,3-Mar-23,404-96-802837-62,4.35,100,100,0.03,701.96,8028.79,9.78,100,98.96,100,0,65.42,100,0,0,0.42,,5.05,100,98.65,0,-99.92,61.3671,0.31,,,0,72,43.01,502,502,285,288,0,2,,
,4-Mar-23,404-96-802837-62,0.78,99.8,99.56,0.04,419.73,6687.18,9.58,99.08,99.34,0,0,68.75,100,0,0.03,0,,2.34,66.67,98.11,0,-97.87,57.8858,0.38,,,0,59,55.74,647,653,756,761,3,0,,
,5-Mar-23,404-96-802837-62,4.11,100,100,0,656.79,10432.42,10.78,99.6,100,100,0,55.46,100,50,0.02,0.31,,0.43,100,100,0,-106.74,72.7803,0.34,,,0,61,43.81,500,502,221,221,1,3,,
HR_E_T1_OM_FRKL37C_C,1-Mar-23,404-96-802837-63,2.01,100,100,0,979.63,22055.05,11.59,100,100,100,0,33.06,100,0,0,0.07,,9,,100,0,-112.94,42.8331,0.15,,,0,20,27.25,185,185,80,80,0,1,,
,2-Mar-23,404-96-802837-63,1.39,100,98.65,0,478.79,8834.07,10.22,100,100,0,0,44.13,100,,0,0,,5.64,,100,0,-111.89,38.4629,0.12,,,0,37,37.68,330,330,183,183,0,0,,
,3-Mar-23,404-96-802837-63,0.37,99.45,100,0.05,472.76,8106.51,10.14,98.94,96.95,0,0,58.98,100,0,4.16,0,,9.92,100,100,0,-109.36,31.8887,0.15,,,0,35,29.39,375,379,159,164,172,0,,
,4-Mar-23,404-96-802837-63,0.54,100,98.12,0.12,644.94,7864.39,9.45,100,100,0,0,50.05,100,,2.03,0,,10.24,,100,0,-108.47,25.9539,0.08,,,0,23,29.96,406,406,81,81,13,0,,
,5-Mar-23,404-96-802837-63,1.04,100,98.65,0.05,529.02,11800.9,10.15,99.69,98.59,0,0,42.97,100,0,0,1,,6.49,,100,0,-113.65,32.2535,0.08,,,0,21,23.35,323,324,140,142,0,1,,
HR_E_T1_OM_HSA120A_A,1-Mar-23,404-96-801820-61,0,100,100,0,685.88,12807.26,10.68,100,100,0,0,34.25,100,,0,0,,14.69,100,100,0,-116.55,12.3313,0.08,,,0,34,20.32,210,210,62,62,0,0,,
,2-Mar-23,404-96-801820-61,0,100,100,0,919.43,15991.33,10.75,100,100,0,0,22.45,100,,0.78,2.09,,11.52,100,100,0,-116.4,11.9822,0.06,,,0,21,13.78,137,137,63,63,5,4,,
,3-Mar-23,404-96-801820-61,0,99.46,98.77,0.07,797.61,7429.33,9.64,99.34,98.29,0,0,43.34,100,0,0.8,0.87,,9.57,100,100,0,-114.5,13.2708,0.09,,,0,29,32.92,453,456,688,700,10,6,,
,4-Mar-23,404-96-801820-61,0,100,100,0.48,576.71,9643.51,9.28,99.31,99.57,0,0,28.55,100,0,0,5.31,,7.16,100,100,0,-109.14,12.9585,0.14,,,0,18,12.43,286,288,233,234,0,359,,
,5-Mar-23,404-96-801820-61,0,100,100,0,648.22,10796.31,9.68,99.65,99.76,0,0,29.65,100,0,0.06,1.85,,5.14,100,100,0,-114.77,20.7914,0.16,,,0,31,17.4,284,285,408,409,2,25,,
HR_E_T1_OM_HSA120B_B,1-Mar-23,404-96-801820-62,0,99.78,100,0.15,741.39,8233,9.92,99.78,99.43,100,0,54.94,100,0,0.58,15.94,,12.45,100,100,0,-111.46,55.6032,1.17,,,0,30,41.8,452,453,1406,1414,256,4474,,
,2-Mar-23,404-96-801820-62,0,99.49,99.53,0.19,494.95,10025.77,10.32,99.71,99.47,0,0,47.65,100,0,0.52,18.54,,8.52,100,100,0,-110.04,54.9195,0.69,,,0,74,39.44,343,344,1123,1129,74,1395,,
,3-Mar-23,404-96-801820-62,0,100,99.88,0.13,548.4,11834.83,10.12,98.78,99.73,0,0,43.87,100,0,0.84,0.26,,9.05,100,100,0,-107.25,49.0594,0.9,,,0,71,27.23,243,246,726,728,361,84,,
,4-Mar-23,404-96-801820-62,0.04,100,99.9,0,799.42,10917.45,9.84,98.99,99.75,100,0,45.81,100,0,0.15,11.65,,12.31,100,100,0,-106.21,41.6872,0.38,,,0,63,19.57,393,397,799,801,6,486,,
,5-Mar-23,404-96-801820-62,0,100,99.66,0,520.67,6446.05,10.14,99.49,99.61,0,0,56.48,100,0,0.08,1.16,,12.49,100,100,0,-114.64,46.1555,0.63,,,0,44,25.38,195,196,1015,1019,21,206,,
HR_E_T1_OM_HSA120C_C,1-Mar-23,404-96-801820-63,0,100,99.6,0.41,667.5,10436.69,8.87,96.2,99.38,0,0,65.25,100,0,0,1.55,,9.89,100,100,0,-116.32,32.7488,0.23,,,0,32,27.2,76,79,321,323,0,73,,
,2-Mar-23,404-96-801820-63,0,100,100,0,931.89,7690.87,8.5,99.11,99.72,0,0,58.12,100,,0.22,0,,6.55,,100,0,-116.27,25.3027,0.14,,,0,32,25.26,111,112,351,352,3,0,,
,3-Mar-23,404-96-801820-63,0.91,100,99.43,0,760.26,7219.11,8.6,98.05,98.22,0,0,56.33,100,0,0.22,0.05,,10.98,100,100,0,-115.98,27.8422,0.25,,,0,33,28.32,201,205,551,561,18,4,,
,4-Mar-23,404-96-801820-63,1.13,99.46,99.43,0.13,676.59,8520.77,8.51,98.35,99.26,0,0,64.37,100,0,0.55,0.12,,0.81,50,100,0,-114.41,28.1831,0.18,,,0,37,28.48,119,121,400,403,17,3,,
,5-Mar-23,404-96-801820-63,2.11,99.32,100,0.12,1597.8,11132.04,10.46,99.18,99.85,0,0,38.27,100,0,0,0.04,,11.04,100,100,0,-116.9,40.24,0.21,,,0,35,41.22,242,244,1360,1362,0,2,,
HR_E_T1_OM_JTLA71A_A,1-Mar-23,404-96-804871-61,22.78,99.64,99.69,0.09,511.79,4773.98,8.76,99.82,97.46,100,0,84.24,100,0,0,0.6,,4.96,100,99.6,0,-105.91,116.7308,1.25,,,0,230,64.32,551,552,3410,3499,0,19,,
,2-Mar-23,404-96-804871-61,33.73,99.78,99.4,0.09,467.6,5864.81,8.76,99.76,97.89,100,0,77.75,99.62,0,0.37,1.86,,13.42,100,100,0,-105.3,107.3,1.24,,,0,265,62.86,421,422,3438,3512,34,66,,
,3-Mar-23,404-96-804871-61,24.16,99.93,99.81,0.06,634.27,7497.24,8.92,98.97,98.51,100,0,71.14,100,0,1.78,0.2,,6.95,100,99.6,0,-100.34,93.7752,1.24,,,0,215,60.48,579,585,3101,3148,205,9,,
,4-Mar-23,404-96-804871-61,35.06,99.85,99.38,0.25,543.43,5135.58,8.58,99.25,98.63,100,0,80.27,100,0,0.2,0.3,,-1.6,100,100,0,-98.87,80.1225,1.28,,,0,163,61.98,529,533,3243,3288,20,23,,
,5-Mar-23,404-96-804871-61,36.15,99.68,99.59,0.15,529.04,7438.44,8.67,99.26,96.67,100,0,77.85,100,12.5,0.29,0.96,,10.09,100,99.44,0,-107.11,117.8794,1.16,,,0,168,55.84,668,673,2815,2912,58,89,,
HR_E_T1_OM_JTLA71B_B,1-Mar-23,404-96-804871-62,0.74,99.2,99.15,0.02,893.9,6731.39,9.22,97.5,68.44,100,0,58.17,100,0,0.26,0.5,,10.84,100,100,0,-108.62,59.7167,0.42,,,0,59,43.92,547,561,1069,1562,11,12,,
,2-Mar-23,404-96-804871-62,0.67,100,99.41,0,490.33,5575.13,9.39,97.67,56.56,100,0,60.09,100,0,0.82,2.58,,11.57,100,99.19,0,-108.98,55.8733,0.42,,,0,68,36.5,588,602,884,1563,46,77,,
,3-Mar-23,404-96-804871-62,1.13,100,100,0.04,402.61,5721.41,9.38,98.36,48.22,100,0,61.01,100,0,0.67,2.76,,9.6,100,100,0,-105.12,52.3387,0.47,,,0,93,37.89,598,608,896,1858,29,56,,
,4-Mar-23,404-96-804871-62,0.76,100,100,0.09,486.52,5114.42,9.71,98.32,97.81,100,0,74.68,100,0,1.41,0.82,,14.93,100,100,0,-104.4,55.6347,0.42,,,0,80,32.39,469,477,1471,1504,59,13,,
,5-Mar-23,404-96-804871-62,1.31,100,99.63,0.11,469.1,6951.2,9.43,98.36,99.26,0,0,68.21,100,0,7.54,0.58,,6.15,100,100,0,-110.84,57.907,0.5,,,0,38,37.02,481,489,1337,1347,605,31,,
HR_E_T1_OM_JTLA71C_C,1-Mar-23,404-96-804871-63,13.93,99.76,99.83,0.03,489.67,942.47,9.21,97.97,99.22,100,0,98.33,100,22.22,0.27,3.65,,2.63,33.33,99.48,0,-107.49,116.1297,2.42,,,0,243,69.43,964,984,2173,2190,110,845,,
,2-Mar-23,404-96-804871-63,11.46,99.73,99.56,0.15,352.3,2003.95,9.53,97.73,99.49,100,0,93.99,100,0,0.03,0.1,,1.68,100,100,0,-107.99,114.6473,2.94,,,0,118,69.59,990,1013,2146,2157,32,89,,
,3-Mar-23,404-96-804871-63,14.15,99.72,99.81,0.16,386.84,1232,9.4,96.98,99.44,100,0,98.07,99.62,6.25,0.32,7.41,,2.76,100,99.65,0,-103.26,104.7684,2.67,,,0,266,69.92,1060,1093,2469,2483,147,1633,,
,4-Mar-23,404-96-804871-63,9.71,99.8,99.8,0.05,328.24,3907.71,10.4,95.35,99.45,0,0,87.15,100,14.29,0.02,0.01,,2.9,100,98.98,0,-101.85,119.6562,3.33,,,0,123,61.37,369,387,901,906,22,10,,
,5-Mar-23,404-96-804871-63,8.9,99.94,99.31,0.03,340.12,612.81,9.62,97.56,99.45,100,0,98.39,100,0,0.33,0.29,,1.54,100,99.87,0,-110.26,125.3908,2.68,,,0,210,70.55,520,533,1804,1814,150,93,,
HR_E_T1_OM_KST479B_B,1-Mar-23,404-96-801479-62,0.03,99.84,99.92,0.11,378.38,15202.96,10.47,97.46,90.75,0,0,53.37,100,0,0.11,1.32,,12.74,100,100,0,-109.94,63.1804,0.64,,,0,131,46.48,230,236,1011,1114,6,22,,
,2-Mar-23,404-96-801479-62,0.04,99.94,99.94,0.12,649.45,10790.55,9.79,100,94.83,0,0,52.81,99.32,0,1.03,12.02,,0.06,100,100,0,-107.98,69.5973,0.69,,,0,146,47.28,322,322,1301,1372,45,148,,
,3-Mar-23,404-96-801479-62,0,99.38,99.92,0.23,2350.74,9693.63,9.83,99.6,98.61,100,0,58.5,100,0,1.22,4.47,,5.59,100,99.27,0,-106.93,64.7,0.63,,,0,139,64.72,246,247,1698,1722,63,91,,
,4-Mar-23,404-96-801479-62,0.07,99.82,99.97,0.26,500.01,4668.37,9.4,99.5,97.13,100,0,79.16,100,0,0.3,1.02,,-0.05,100,100,0,-105.67,66.672,0.84,,,0,151,38.99,398,400,1729,1780,54,62,,
,5-Mar-23,404-96-801479-62,0.17,100,99.89,0.09,613.14,9829.07,10.32,98.51,99.71,100,0,65.21,100,0,0.18,0.31,,12.63,,100,0,-111.89,73.8546,0.62,,,0,123,40.52,331,336,694,696,10,6,,
HR_E_T1_OM_PGWA89A_A,1-Mar-23,404-96-233789-61,23.82,99.65,99.21,0,471.76,7069.53,8.52,99.76,99.31,100,0,50.37,100,0,0.56,1.63,,8.82,100,98.99,0,-115.72,31.7362,0.5,,,0,52,21.86,408,409,143,144,31,49,,
,2-Mar-23,404-96-233789-61,11.68,100,100,0.09,610.85,11519.75,9.16,99.72,99.66,0,0,46.17,100,0,0.55,0.57,,8.6,100,100,0,-113.87,36.0032,0.55,,,0,95,26.29,702,704,294,295,50,20,,
,3-Mar-23,404-96-233789-61,2.38,99.93,99.92,0.02,799.51,10135.31,9.11,100,99.64,0,0,47.08,100,0,0.43,0.41,,9.71,100,99.7,0,-109.11,34.194,0.88,,,0,171,39.17,804,804,558,560,76,39,,
,4-Mar-23,404-96-233789-61,6.31,100,99.85,0.04,532.94,9463.15,9.3,99.72,100,0,0,43.93,100,0,0.48,0.57,,12.32,100,100,0,-107.89,25.0414,0.6,,,0,86,29.21,723,725,346,346,43,21,,
,5-Mar-23,404-96-233789-61,8.3,100,100,0.06,791.57,12514.72,9.29,99.63,100,100,0,31.23,100,0,1.77,0.85,,10.02,100,100,0,-116.2,27.6386,0.44,,,0,47,21.71,540,542,206,206,116,23,,
HR_E_T1_OM_PGWA89B_B,1-Mar-23,404-96-233789-62,6.03,100,99.72,0.01,867.67,12637.17,12.05,100,99.8,100,0,58.43,100,0,0.31,0.34,,10.24,100,99.65,0,-117.11,127.8767,1.13,,,0,188,59.83,243,243,992,994,41,21,,
,2-Mar-23,404-96-233789-62,3.41,100,99.91,0.04,717.32,10119.71,11.97,99.34,99.8,100,0,62.75,100,0,0.03,0.06,,11.88,,100,0,-115.57,131.5493,1.23,,,0,180,47.12,301,303,988,990,5,7,,
,3-Mar-23,404-96-233789-62,5.79,100,100,0,715.75,9395.32,12.18,97.09,99.76,0,0,64.97,100,0,0.07,0.79,,10.18,100,100,0,-110.68,128.4596,1.35,,,0,215,58.68,100,103,819,821,9,45,,
,4-Mar-23,404-96-233789-62,6.4,99.86,99.83,0,455.55,6574.58,12.21,98.59,99.56,100,0,79.13,100,0,0.04,0.12,,16,100,100,0,-109.79,131.403,2.25,,,0,208,45.12,140,142,680,683,45,87,,
,5-Mar-23,404-96-233789-62,4.41,99.87,100,0,703.29,9419.21,12.27,98.81,99.74,0,0,65.76,100,0,0,0.03,,13.15,100,100,0,-117.64,145.2505,1.82,,,0,59,57.34,83,84,764,766,4,19,,
HR_E_T1_OM_PGWA89C_C,1-Mar-23,404-96-233789-63,12.4,99.92,99.91,0.05,665.91,3972.72,9.86,99.57,99.21,100,0,91.12,100,14.29,0.1,0.15,,10.06,100,99.28,0,-117.19,156.5785,0.87,,,0,127,58.02,458,460,630,635,17,20,,
,2-Mar-23,404-96-233789-63,10.35,99.92,100,0.03,712.69,5088.44,10.07,98.89,99.66,100,0,88.6,100,0,0,0.16,,9.38,100,100,0,-115.12,141.1278,0.96,,,0,116,58.23,445,450,589,591,0,32,,
,3-Mar-23,404-96-233789-63,14.05,99.94,99.79,0.13,763.51,5826.26,9.44,99.63,99.48,100,0,79.73,100,0,1.05,0.14,,11.93,75,95.24,0,-111.18,129.221,0.84,,,0,149,60.52,540,542,575,578,79,2,,
,4-Mar-23,404-96-233789-63,17,99.83,99.9,0.06,550.33,7381.41,9.87,99.82,99.22,100,0,79.04,100,0,0,0.03,,13.29,100,100,0,-111.59,119.5851,0.83,,,0,130,55.26,546,547,765,771,0,7,,
,5-Mar-23,404-96-233789-63,12.57,100,99.91,0.03,714.49,2840.02,9.76,99.35,99.51,0,0,94.06,100,0,0.28,0.08,,9.37,100,97.66,0,-117.96,150.6241,0.9,,,0,160,70.53,308,310,1208,1214,59,10,,
HR_E_T1_OM_PGWA89D_D,1-Mar-23,404-96-233789-64,0.18,100,100,0,614.24,6923.73,10.77,100,100,0,0,50.75,100,0,0,0,,10.52,100,100,0,-117.51,42.8863,0.13,,,0,30,31.18,405,405,61,61,0,0,,
,2-Mar-23,404-96-233789-64,0.1,100,100,0,674.78,6522.75,10.63,99.77,100,0,0,63.58,100,0,0.44,0.13,,11.55,100,100,0,-116.33,42.1768,0.16,,,0,54,25.63,426,427,48,48,9,1,,
,3-Mar-23,404-96-233789-64,0.1,100,98.92,0,564.62,5091.76,10.1,99.67,98.15,0,0,63.66,100,0,1.24,0.11,,13.51,100,100,0,-113.74,29.408,0.14,,,0,24,20.65,610,612,53,54,45,2,,
,4-Mar-23,404-96-233789-64,0.44,100,100,0,902.86,6499.86,10.06,99.72,100,0,0,37.25,100,,4.32,0.18,,12.53,100,100,0,-113.43,22.7908,0.08,,,0,8,17.63,357,358,51,51,124,2,,
